ID,Date,Board,North,South,East,West,Result,Score,IMPs,OptimumResult,ParScore,VsPar,DDBidding,DDPlay
168,2024.09.03,168,EPBot1,EPBot3,EPBot2,EPBot4,"4H S +1",450,0.00%,"4H NS+1",450,0,"Par was bid",-
169,2024.09.03,169,EPBot1,EPBot3,EPBot2,EPBot4,"3S N =",140,0.00%,"4SX NS-1",-100,6,"They missed partial",-
170,2024.09.03,170,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -1",-100,0.00%,"4H NS",620,-12,"Par was bid",-1
171,2024.09.03,171,EPBot1,EPBot3,EPBot2,EPBot4,"4SX E -1",100,0.00%,"4SX EW-1",100,0,"Par was bid",-
172,2024.09.03,172,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -1",-100,0.00%,"4DX EW-3",500,-12,"We overbid - undoubled",-
173,2024.09.03,173,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",620,0.00%,"3N NS+2",660,-1,"We missed best contract",-1
174,2024.09.03,174,EPBot1,EPBot3,EPBot2,EPBot4,"7N S =",1520,0.00%,"7N NS",1520,0,"Par was bid",-
175,2024.09.03,175,EPBot1,EPBot3,EPBot2,EPBot4,"4H S =",620,0.00%,"4SX EW-1",100,11,"They missed sacrifice",-
176,2024.09.03,176,EPBot1,EPBot3,EPBot2,EPBot4,"3S N +1",170,0.00%,"4S NS",420,-6,"We missed game",-
177,2024.09.03,177,EPBot1,EPBot3,EPBot2,EPBot4,"2S S =",110,0.00%,"2N EW",-120,6,"They missed partial",+1
178,2024.09.03,178,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",620,0.00%,"4H S+1",650,-1,"We wrong-side contract",-
179,2024.09.03,179,EPBot1,EPBot3,EPBot2,EPBot4,"3S S =",140,0.00%,"4SX NS-2",-300,10,"They missed game",+1
180,2024.09.03,180,EPBot1,EPBot3,EPBot2,EPBot4,"5H N -1",-100,0.00%,"3N N+2",660,-13,"We missed best contract",-1
181,2024.09.03,181,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",650,0.00%,"7CX EW-6",1400,-13,"We missed small slam",-
182,2024.09.03,182,EPBot1,EPBot3,EPBot2,EPBot4,"3S S +1",170,0.00%,"4S NS",420,-6,"We missed game",-
183,2024.09.03,183,EPBot1,EPBot3,EPBot2,EPBot4,"5C W -2",200,0.00%,"4C EW",-130,8,"They overbid - undoubled",+1
184,2024.09.03,184,EPBot1,EPBot3,EPBot2,EPBot4,"2S S +1",140,0.00%,"4S NS",420,-7,"We missed game",-1
185,2024.09.03,185,EPBot1,EPBot3,EPBot2,EPBot4,"3S E =",-140,0.00%,"4HX NS-1",-100,-1,"We missed sacrifice",-
186,2024.09.03,186,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"3H NS",140,1,"Par was bid",+1
187,2024.09.03,187,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"5S NS",450,-1,"They missed sacrifice",-1
188,2024.09.03,188,EPBot1,EPBot3,EPBot2,EPBot4,"3SX S -1",-200,0.00%,"3N E+1",-430,6,"We overbid - doubled",+2
189,2024.09.03,189,EPBot1,EPBot3,EPBot2,EPBot4,"3H S -2",-200,0.00%,"4S EW+1",-650,10,"They missed game",-
190,2024.09.03,190,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"6N NS",990,-11,"We missed small slam",-1
191,2024.09.03,191,EPBot1,EPBot3,EPBot2,EPBot4,"4H S +2",680,0.00%,"6SX EW-6",1400,-12,"We missed small slam",-
192,2024.09.03,192,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"4S NS+1",450,0,"Par was bid",-
193,2024.09.03,193,EPBot1,EPBot3,EPBot2,EPBot4,"3S N =",140,0.00%,"2S NS+1",140,0,"Par was bid",-
194,2024.09.03,194,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",620,0.00%,"4S NS+1",650,-1,"Par was bid",-1
195,2024.09.03,195,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"6S NS",980,-11,"We missed small slam",-1
196,2024.09.03,196,EPBot1,EPBot3,EPBot2,EPBot4,"4S S +1",650,0.00%,"4S NS",620,1,"Par was bid",+1
197,2024.09.03,197,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"3H NS",140,1,"Par was bid",+1
198,2024.09.03,198,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"4S NS+1",450,0,"Par was bid",-
199,2024.09.03,199,EPBot1,EPBot3,EPBot2,EPBot4,"6H S =",1430,0.00%,"6H NS",1430,0,"Par was bid",-
200,2024.09.03,200,EPBot1,EPBot3,EPBot2,EPBot4,"6H S =",980,0.00%,"6N NS",990,0,"We missed best contract",-
201,2024.09.03,201,EPBot1,EPBot3,EPBot2,EPBot4,"6H S =",980,0.00%,"6N NS",990,0,"We missed best contract",-
202,2024.09.03,202,EPBot1,EPBot3,EPBot2,EPBot4,"6S S =",1430,0.00%,"6N NS",1440,0,"We missed best contract",-
203,2024.09.03,203,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"6H NS",980,-11,"We missed small slam",-1
204,2024.09.03,204,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",650,0.00%,"4H NS",620,1,"Par was bid",+1
205,2024.09.03,205,EPBot1,EPBot3,EPBot2,EPBot4,"4S S +2",680,0.00%,"7S NS",2210,-17,"We missed grand slam",-1
206,2024.09.03,206,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"3N NS+2",460,0,"We missed best contract",-
207,2024.09.03,207,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",620,0.00%,"4H NS+1",650,-1,"Par was bid",-1
208,2024.09.03,208,EPBot1,EPBot3,EPBot2,EPBot4,"3S S -1",-50,0.00%,"3N NS",400,-10,"We missed game",-
209,2024.09.03,209,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"4CX EW-1",100,8,"We overbid - undoubled",+1
210,2024.09.03,210,EPBot1,EPBot3,EPBot2,EPBot4,"3S N =",140,0.00%,"3S NS",140,0,"Par was bid",-
211,2024.09.03,211,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"4H NS",420,0,"Par was bid",-
212,2024.09.03,212,EPBot1,EPBot3,EPBot2,EPBot4,"6H N -1",-100,0.00%,"3N S+2",660,-13,"We overbid - undoubled",-
213,2024.09.03,213,EPBot1,EPBot3,EPBot2,EPBot4,"6S S =",1430,0.00%,"6N NS",1440,0,"We missed best contract",-
214,2024.09.03,214,EPBot1,EPBot3,EPBot2,EPBot4,"3S N =",140,0.00%,"3C EW",-110,6,"They missed double",+2
215,2024.09.03,215,EPBot1,EPBot3,EPBot2,EPBot4,"7N S =",2220,0.00%,"7N NS",2220,0,"Par was bid",-
216,2024.09.03,216,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"4H NS",420,0,"Par was bid",-
217,2024.09.03,217,EPBot1,EPBot3,EPBot2,EPBot4,"3S N =",140,0.00%,"2N EW",-120,6,"They missed double",+2
218,2024.09.03,218,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",620,0.00%,"2H NS+1",140,10,"We overbid - undoubled",+1
219,2024.09.03,219,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"5H NS",450,-1,"They missed sacrifice",-1
220,2024.09.03,220,EPBot1,EPBot3,EPBot2,EPBot4,"6S S =",1430,0.00%,"3N N+2",660,13,"We overbid - undoubled",+1
221,2024.09.03,221,EPBot1,EPBot3,EPBot2,EPBot4,"5H S =",650,0.00%,"3N NS+2",660,0,"We missed game",+1
222,2024.09.03,222,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"4S NS",420,0,"Par was bid",-
223,2024.09.03,223,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",620,0.00%,"4S NS",620,0,"Par was bid",-
224,2024.09.03,224,EPBot1,EPBot3,EPBot2,EPBot4,"6N N =",990,0.00%,"6N NS",990,0,"Par was bid",-
225,2024.09.03,225,EPBot1,EPBot3,EPBot2,EPBot4,"5S N -1",-50,0.00%,"4H NS+1",450,-11,"Par was bid",-1
226,2024.09.03,226,EPBot1,EPBot3,EPBot2,EPBot4,"3H S =",140,0.00%,"4H NS+1",650,-11,"We missed game",-2
227,2024.09.03,227,EPBot1,EPBot3,EPBot2,EPBot4,"4S S =",420,0.00%,"4S NS",420,0,"Par was bid",-
228,2024.09.03,228,EPBot1,EPBot3,EPBot2,EPBot4,"3S W +1",-170,0.00%,"4S EW+1",-650,10,"They missed game",+1
229,2024.09.03,229,EPBot1,EPBot3,EPBot2,EPBot4,"4S S =",620,0.00%,"5DX EW-3",500,3,"They missed sacrifice",-
230,2024.09.03,230,EPBot1,EPBot3,EPBot2,EPBot4,"3H S +1",170,0.00%,"4H NS",420,-6,"We missed game",-
231,2024.09.03,231,EPBot1,EPBot3,EPBot2,EPBot4,"2H S =",110,0.00%,"2H NS+1",140,-1,"Par was bid",-1
232,2024.09.03,232,EPBot1,EPBot3,EPBot2,EPBot4,"4S S +1",450,0.00%,"4S NS",420,1,"Par was bid",+1
233,2024.09.03,233,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"4S EW",-620,13,"They missed game",+2
234,2024.09.03,234,EPBot1,EPBot3,EPBot2,EPBot4,"3S N +1",170,0.00%,"4S NS",620,-10,"We missed game",-
235,2024.09.03,235,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"3N NS+2",460,0,"We missed best contract",+1
236,2024.09.03,236,EPBot1,EPBot3,EPBot2,EPBot4,"4H S -1",-100,0.00%,"4CX EW-2",300,-9,"We overbid - undoubled",-
237,2024.09.03,237,EPBot1,EPBot3,EPBot2,EPBot4,"6H N -1",-100,0.00%,"4H NS+1",650,-13,"We overbid - undoubled",-
238,2024.09.03,238,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"4S NS+1",450,0,"Par was bid",-
239,2024.09.03,239,EPBot1,EPBot3,EPBot2,EPBot4,"5CX E -4",800,0.00%,"4S NS",620,5,"They overbid - doubled",-
240,2024.09.03,240,EPBot1,EPBot3,EPBot2,EPBot4,"5S N =",450,0.00%,"6H NS",980,-11,"We missed small slam",-1
241,2024.09.03,241,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"4H NS+1",450,-1,"Par was bid",-1
242,2024.09.03,242,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",650,0.00%,"4H NS+1",650,0,"Par was bid",-
243,2024.09.03,243,EPBot1,EPBot3,EPBot2,EPBot4,"3S S -1",-50,0.00%,"3C EW",-110,2,"They missed double",+1
244,2024.09.03,244,EPBot1,EPBot3,EPBot2,EPBot4,"4S S +1",650,0.00%,"4S NS+1",650,0,"Par was bid",-
245,2024.09.03,245,EPBot1,EPBot3,EPBot2,EPBot4,"4H S +1",650,0.00%,"4H NS+1",650,0,"Par was bid",-
246,2024.09.03,246,EPBot1,EPBot3,EPBot2,EPBot4,"3S N +1",170,0.00%,"4S NS",420,-6,"We missed game",-
247,2024.09.03,247,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",650,0.00%,"4H NS+1",650,0,"Par was bid",-
248,2024.09.03,248,EPBot1,EPBot3,EPBot2,EPBot4,"4S S +1",450,0.00%,"3N NS+2",460,0,"We missed best contract",-
249,2024.09.03,249,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"6H NS",980,-11,"We missed small slam",-1
250,2024.09.03,250,EPBot1,EPBot3,EPBot2,EPBot4,"5H S =",650,0.00%,"6N NS",1440,-13,"We missed small slam",-1
251,2024.09.03,251,EPBot1,EPBot3,EPBot2,EPBot4,"4H S =",420,0.00%,"4N N",430,0,"We missed game",+1
252,2024.09.03,252,EPBot1,EPBot3,EPBot2,EPBot4,"4S S +1",650,0.00%,"4S NS+1",650,0,"Par was bid",-
253,2024.09.03,253,EPBot1,EPBot3,EPBot2,EPBot4,"3S N =",140,0.00%,"3S NS",140,0,"Par was bid",-
254,2024.09.03,254,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"3H NS",140,0,"Par was bid",-
255,2024.09.03,255,EPBot1,EPBot3,EPBot2,EPBot4,"6S S =",1430,0.00%,"7N NS",2220,-13,"We missed grand slam",-1
256,2024.09.03,256,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"4S NS",420,0,"Par was bid",-
257,2024.09.03,257,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"6S NS",980,-11,"We missed small slam",-2
258,2024.09.03,258,EPBot1,EPBot3,EPBot2,EPBot4,"4S S +1",650,0.00%,"5CX EW-2",300,8,"They missed sacrifice",+1
259,2024.09.03,259,EPBot1,EPBot3,EPBot2,EPBot4,"6S S -1",-50,0.00%,"6N NS",990,-14,"We missed best contract",-1
260,2024.09.03,260,EPBot1,EPBot3,EPBot2,EPBot4,"6S S =",1430,0.00%,"6S NS",1430,0,"Par was bid",-
261,2024.09.03,261,EPBot1,EPBot3,EPBot2,EPBot4,"3S N =",140,0.00%,"2S NS+1",140,0,"Par was bid",-
262,2024.09.03,262,EPBot1,EPBot3,EPBot2,EPBot4,"4H S +1",450,0.00%,"3N NS+2",460,0,"We missed best contract",-
263,2024.09.03,263,EPBot1,EPBot3,EPBot2,EPBot4,"5S N =",650,0.00%,"6N NS",1440,-13,"We missed small slam",-1
264,2024.09.03,264,EPBot1,EPBot3,EPBot2,EPBot4,"3S S =",140,0.00%,"4CX E-1",100,1,"They missed sacrifice",-
265,2024.09.03,265,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",420,0.00%,"2N NS",120,7,"We overbid - undoubled",+2
266,2024.09.03,266,EPBot1,EPBot3,EPBot2,EPBot4,"3D E =",-110,0.00%,"2S EW+1",-140,1,"They missed best contract",-
267,2024.09.03,267,EPBot1,EPBot3,EPBot2,EPBot4,"2S S +1",140,0.00%,"3N NS+1",430,-7,"We missed game",-1
268,2024.09.03,268,EPBot1,EPBot3,EPBot2,EPBot4,"4H S =",620,0.00%,"4SX EW-3",500,3,"They missed sacrifice",-
269,2024.09.03,269,EPBot1,EPBot3,EPBot2,EPBot4,"3H N -1",-100,0.00%,"3H NS",140,-6,"Par was bid",-1
270,2024.09.03,270,EPBot1,EPBot3,EPBot2,EPBot4,"2S S +1",140,0.00%,"3S NS",140,0,"They missed sacrifice",-
271,2024.09.03,271,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"4H NS",620,-10,"We missed game",-
272,2024.09.03,272,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"4H NS",420,0,"Par was bid",-
273,2024.09.03,273,EPBot1,EPBot3,EPBot2,EPBot4,"6HX S =",1210,0.00%,"2H NS+1",140,14,"We overbid - doubled",+3
274,2024.09.03,274,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",650,0.00%,"5HX EW-3",500,4,"They missed sacrifice",+1
275,2024.09.03,275,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",450,0.00%,"6S N",980,-11,"We missed small slam",-1
276,2024.09.03,276,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"4S EW",-620,13,"They missed game",+1
277,2024.09.03,277,EPBot1,EPBot3,EPBot2,EPBot4,"6C N =",1370,0.00%,"7N NS",2220,-13,"We missed grand slam",-1
278,2024.09.03,278,EPBot1,EPBot3,EPBot2,EPBot4,"2S S +1",140,0.00%,"3SX NS-1",-100,6,"They missed partial",+1
279,2024.09.03,279,EPBot1,EPBot3,EPBot2,EPBot4,"3S N =",140,0.00%,"2H NS+1",140,0,"Par was bid",-
280,2024.09.03,280,EPBot1,EPBot3,EPBot2,EPBot4,"3S N +1",170,0.00%,"4S NS",420,-6,"We missed game",-
281,2024.09.03,281,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"4H NS",420,0,"Par was bid",-
282,2024.09.03,282,EPBot1,EPBot3,EPBot2,EPBot4,"4H S +1",650,0.00%,"4H NS+1",650,0,"Par was bid",-
283,2024.09.03,283,EPBot1,EPBot3,EPBot2,EPBot4,"6H S -1",-50,0.00%,"3N NS+2",460,-11,"We overbid - undoubled",-
284,2024.09.03,284,EPBot1,EPBot3,EPBot2,EPBot4,"4H S =",620,0.00%,"3N NS+1",630,0,"We missed best contract",-
285,2024.09.03,285,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",650,0.00%,"4H NS+1",650,0,"Par was bid",-
286,2024.09.03,286,EPBot1,EPBot3,EPBot2,EPBot4,"6H N =",980,0.00%,"6N NS",990,0,"We missed best contract",-
287,2024.09.03,287,EPBot1,EPBot3,EPBot2,EPBot4,"3S S +1",170,0.00%,"3S NS",140,1,"Par was bid",+1
288,2024.09.03,288,EPBot1,EPBot3,EPBot2,EPBot4,"4S S =",420,0.00%,"4SX NS-1",-100,11,"They missed double",+1
289,2024.09.03,289,EPBot1,EPBot3,EPBot2,EPBot4,"3S S -1",-50,0.00%,"4H EW",-420,9,"They missed game",+1
290,2024.09.03,290,EPBot1,EPBot3,EPBot2,EPBot4,"4SX W -2",300,0.00%,"3S EW",-140,10,"They overbid - doubled",+1
291,2024.09.03,291,EPBot1,EPBot3,EPBot2,EPBot4,"3H N =",140,0.00%,"4H S",420,-7,"We missed game",-
292,2024.09.03,292,EPBot1,EPBot3,EPBot2,EPBot4,"4H S +1",650,0.00%,"4N NS+1",660,0,"We missed best contract",-
293,2024.09.03,293,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",650,0.00%,"4N NS+1",660,0,"We missed best contract",+1
294,2024.09.03,294,EPBot1,EPBot3,EPBot2,EPBot4,"3H S -2",-100,0.00%,"2S EW+1",-140,1,"We overbid - undoubled",+1
295,2024.09.03,295,EPBot1,EPBot3,EPBot2,EPBot4,"6C N =",1370,0.00%,"6N NS",1440,-2,"We missed best contract",-
296,2024.09.03,296,EPBot1,EPBot3,EPBot2,EPBot4,"3H S +2",200,0.00%,"6H NS",980,-13,"We missed small slam",-1
297,2024.09.03,297,EPBot1,EPBot3,EPBot2,EPBot4,"4H S +1",450,0.00%,"4H S+1",450,0,"Par was bid",-
298,2024.09.03,298,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",620,0.00%,"4H NS",620,0,"Par was bid",-
299,2024.09.03,299,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"3H NS",140,1,"Par was bid",+1
300,2024.09.03,300,EPBot1,EPBot3,EPBot2,EPBot4,"4S N +1",650,0.00%,"6S NS",1430,-13,"We missed small slam",-1
301,2024.09.03,301,EPBot1,EPBot3,EPBot2,EPBot4,"3C E =",-110,0.00%,"2S EW+1",-140,1,"They missed best contract",-
302,2024.09.03,302,EPBot1,EPBot3,EPBot2,EPBot4,"4H S =",420,0.00%,"4H NS+1",450,-1,"Par was bid",-1
303,2024.09.03,303,EPBot1,EPBot3,EPBot2,EPBot4,"3H N +1",170,0.00%,"2S EW",-110,7,"They missed double",+2
304,2024.09.03,304,EPBot1,EPBot3,EPBot2,EPBot4,"6S N -1",-50,0.00%,"6N NS",990,-14,"We missed best contract",-1
305,2024.09.03,305,EPBot1,EPBot3,EPBot2,EPBot4,"2S S =",110,0.00%,"4H EW+1",-450,11,"They missed game",+2
306,2024.09.03,306,EPBot1,EPBot3,EPBot2,EPBot4,"4SX E -2",300,0.00%,"6SX EW-4",800,-11,"We missed small slam",-
307,2024.09.03,307,EPBot1,EPBot3,EPBot2,EPBot4,"4H N =",420,0.00%,"4H NS+1",450,-1,"Par was bid",-1
308,2024.09.03,308,EPBot1,EPBot3,EPBot2,EPBot4,"4DX E -1",200,0.00%,"2S NS+1",140,2,"They overbid - doubled",-1
309,2024.09.03,309,EPBot1,EPBot3,EPBot2,EPBot4,"4D E -1",50,0.00%,"2C EW+2",-130,5,"Par was bid",+1
310,2024.09.03,310,EPBot1,EPBot3,EPBot2,EPBot4,"2S S +1",140,0.00%,"1N NS+1",120,1,"We missed best contract",+1
311,2024.09.03,311,EPBot1,EPBot3,EPBot2,EPBot4,"4H S =",620,0.00%,"3N NS+2",660,-1,"We missed best contract",-1
312,2024.09.03,312,EPBot1,EPBot3,EPBot2,EPBot4,"5H S =",450,0.00%,"6N NS",990,-11,"We missed small slam",-1
313,2024.09.03,313,EPBot1,EPBot3,EPBot2,EPBot4,"6S N -1",-50,0.00%,"6S NS",980,-14,"Par was bid",-1
314,2024.09.03,314,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",650,0.00%,"6H NS",1430,-13,"We missed small slam",-1
315,2024.09.03,315,EPBot1,EPBot3,EPBot2,EPBot4,"4S S +1",450,0.00%,"6S NS",980,-11,"We missed small slam",-1
316,2024.09.03,316,EPBot1,EPBot3,EPBot2,EPBot4,"6H N -1",-100,0.00%,"3N NS+2",660,-13,"We overbid - undoubled",-
317,2024.09.03,317,EPBot1,EPBot3,EPBot2,EPBot4,"6H S -1",-100,0.00%,"6N NS",1440,-17,"We missed best contract",-1
318,2024.09.03,318,EPBot1,EPBot3,EPBot2,EPBot4,"2H S +2",170,0.00%,"4SX EW-2",300,-4,"We missed game",-
319,2024.09.03,319,EPBot1,EPBot3,EPBot2,EPBot4,"6H N -2",-200,0.00%,"3N NS+2",660,-13,"We overbid - undoubled",-1
320,2024.09.03,320,EPBot1,EPBot3,EPBot2,EPBot4,"4S S =",420,0.00%,"3S NS",140,7,"We overbid - undoubled",+1
321,2024.09.03,321,EPBot1,EPBot3,EPBot2,EPBot4,"6S N =",980,0.00%,"7S NS",1510,-11,"We missed grand slam",-1
322,2024.09.03,322,EPBot1,EPBot3,EPBot2,EPBot4,"4H S =",620,0.00%,"4SX EW-1",100,11,"We overbid - undoubled",+1
323,2024.09.03,323,EPBot1,EPBot3,EPBot2,EPBot4,"6H N =",980,0.00%,"7H NS",1510,-11,"We missed grand slam",-1
324,2024.09.03,324,EPBot1,EPBot3,EPBot2,EPBot4,"4S S +1",650,0.00%,"5CX EW-2",500,4,"They missed sacrifice",+1
325,2024.09.03,325,EPBot1,EPBot3,EPBot2,EPBot4,"3S E -1",50,0.00%,"5H NS",650,-12,"We missed game",-1
326,2024.09.03,326,EPBot1,EPBot3,EPBot2,EPBot4,"6D N -1",-50,0.00%,"4H NS+1",450,-11,"We overbid - undoubled",+1
327,2024.09.03,327,EPBot1,EPBot3,EPBot2,EPBot4,"2H S -1",-100,0.00%,"4S NS",620,-12,"We missed game",-1
328,2024.09.03,328,EPBot1,EPBot3,EPBot2,EPBot4,"4S S =",420,0.00%,"3C EW+1",-130,11,"We overbid - undoubled",+3
329,2024.09.03,329,EPBot1,EPBot3,EPBot2,EPBot4,"4H N +1",450,0.00%,"4H NS+1",450,0,"Par was bid",-
330,2024.09.03,330,EPBot1,EPBot3,EPBot2,EPBot4,"5H N +1",680,0.00%,"6N NS",1440,-13,"We missed small slam",-
331,2024.09.03,331,EPBot1,EPBot3,EPBot2,EPBot4,"4S S =",420,0.00%,"4S NS+1",450,-1,"Par was bid",-1
332,2024.09.03,332,EPBot1,EPBot3,EPBot2,EPBot4,"4S N =",620,0.00%,"4S NS",620,0,"Par was bid",-
333,2024.09.03,333,EPBot1,EPBot3,EPBot2,EPBot4,"3H S +1",170,0.00%,"3H NS",140,1,"Par was bid",+1
