#,Date,Board,North,South,East,West,EPBot1 Result,EPBot1 Score, IMPs  or MPs,Par Result, EPBot1  Par Score,Vs. Par,DD Bidding,DD Play,
334,2024.09.27,334,EPBot1,EPBot3,EPBot2,EPBot4,2S S +1,140,0.00%,3CX EW-1,100,1,They missed sacrifice,+1,
335,2024.09.27,335,EPBot1,EPBot3,EPBot2,EPBot4,3S N =,140,0.00%,4S NS,620,-10,We missed game,-1,
336,2024.09.27,336,EPBot1,EPBot3,EPBot2,EPBot4,6H S =,980,0.00%,6N S,990,0,We missed best contract,-,
337,2024.09.27,337,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,490,0.00%,6H S,980,-10,We missed small slam,+1,
338,2024.09.27,338,EPBot1,EPBot3,EPBot2,EPBot4,6H S =,1430,0.00%,6N NS,1440,0,We missed small slam,+1,
339,2024.09.27,339,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N NS,400,1,Par was bid,+1,
340,2024.09.27,340,EPBot1,EPBot3,EPBot2,EPBot4,4H S +2,680,0.00%,6DX EW-4,1100,-9,We missed small slam,+1,
341,2024.09.27,341,EPBot1,EPBot3,EPBot2,EPBot4,6H S =,1430,0.00%,6SX EW-6,1400,1,We wrong-side contract,+1,
342,2024.09.27,342,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,4H NS,420,1,Par was bid,+1,
343,2024.09.27,343,EPBot1,EPBot3,EPBot2,EPBot4,2N S =,120,0.00%,2S EW+1,-140,6,We overbid - undoubled,+2,
344,2024.09.27,344,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,6N NS,990,-11,We missed small slam,-,
345,2024.09.27,345,EPBot1,EPBot3,EPBot2,EPBot4,6N S =,990,0.00%,6N NS,990,0,Par was bid,-,
346,2024.09.27,346,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,620,0.00%,4S NS,620,0,Par was bid,-,
347,2024.09.27,347,EPBot1,EPBot3,EPBot2,EPBot4,3H N =,140,0.00%,3SX E-1,100,1,They missed sacrifice,-,
348,2024.09.27,348,EPBot1,EPBot3,EPBot2,EPBot4,2H W =,-110,0.00%,3N EW,-400,7,They missed game,+1,
349,2024.09.27,349,EPBot1,EPBot3,EPBot2,EPBot4,3D E +2,-150,0.00%,5S EW,-650,11,They missed game,-1,
350,2024.09.27,350,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,450,0.00%,4S NS+1,450,0,Par was bid,-,
351,2024.09.27,351,EPBot1,EPBot3,EPBot2,EPBot4,2S S =,110,0.00%,3S S,140,-1,They missed sacrifice,-1,
352,2024.09.27,352,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,420,0.00%,4H NS+1,450,-1,Par was bid,-1,
353,2024.09.27,353,EPBot1,EPBot3,EPBot2,EPBot4,1N S =,90,0.00%,3DX EW-1,100,0,We missed best contract,-,
354,2024.09.27,354,EPBot1,EPBot3,EPBot2,EPBot4,6H S =,1430,0.00%,6N NS,1440,0,We missed best contract,-,
355,2024.09.27,355,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,1N NS+1,120,7,We overbid - undoubled,+1,
356,2024.09.27,356,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N NS+2,660,-1,Par was bid,-1,
357,2024.09.27,357,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,3C NS,110,10,We overbid - undoubled,+3,
358,2024.09.27,358,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,4S N,420,0,We wrong-side contract,+1,
359,2024.09.27,359,EPBot1,EPBot3,EPBot2,EPBot4,2S S +1,140,0.00%,2S NS,110,1,Par was bid,+1,
360,2024.09.27,360,EPBot1,EPBot3,EPBot2,EPBot4,1N S -1,-50,0.00%,2S NS+1,140,-5,We missed best contract,-1,
361,2024.09.27,361,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,4H NS+1,450,0,Par was bid,-,
362,2024.09.27,362,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,4S NS+1,650,0,Par was bid,-,
363,2024.09.27,363,EPBot1,EPBot3,EPBot2,EPBot4,4H E =,-420,0.00%,4H EW,-420,0,Par was bid,-,
364,2024.09.27,364,EPBot1,EPBot3,EPBot2,EPBot4,2H S +1,140,0.00%,2H NS+1,140,0,Par was bid,-,
365,2024.09.27,365,EPBot1,EPBot3,EPBot2,EPBot4,2S S =,110,0.00%,1N NS,90,1,We overbid - undoubled,+1,
366,2024.09.27,366,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,6C NS,920,-10,We missed small slam,-1,
367,2024.09.27,367,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,620,0.00%,1H NS+2,140,10,We overbid - undoubled,+1,
368,2024.09.27,368,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,420,0.00%,3N NS+2,460,-1,We missed best contract,-1,
369,2024.09.27,369,EPBot1,EPBot3,EPBot2,EPBot4,3D E -1,50,0.00%,2H NS+1,140,-3,We missed double,-1,
370,2024.09.27,370,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N NS+2,660,-1,Par was bid,-1,
371,2024.09.27,371,EPBot1,EPBot3,EPBot2,EPBot4,1N S -1,-50,0.00%,3SX NS-1,-100,2,They missed partial,-,
372,2024.09.27,372,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,620,0.00%,4S NS,620,0,Par was bid,-,
373,2024.09.27,373,EPBot1,EPBot3,EPBot2,EPBot4,1N S -2,-200,0.00%,1N E+1,-120,-2,We overbid - undoubled,+2,
374,2024.09.27,374,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-50,0.00%,3N NS,400,-10,Par was bid,-1,
375,2024.09.27,375,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,620,0.00%,4H NS+1,650,-1,Par was bid,-1,
376,2024.09.27,376,EPBot1,EPBot3,EPBot2,EPBot4,5H S +1,480,0.00%,7DX EW-3,500,-1,We missed small slam,-,
377,2024.09.27,377,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,4H NS,420,0,We missed best contract,+1,
378,2024.09.27,378,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,650,0.00%,4H NS+1,650,0,Par was bid,-,
379,2024.09.27,379,EPBot1,EPBot3,EPBot2,EPBot4,4H E =,-420,0.00%,5H EW,-450,1,We missed sacrifice,+1,
380,2024.09.27,380,EPBot1,EPBot3,EPBot2,EPBot4,3C S =,110,0.00%,4S EW,-420,11,They missed game,+1,
381,2024.09.27,381,EPBot1,EPBot3,EPBot2,EPBot4,1N S =,90,0.00%,1H NS+2,140,-2,We missed best contract,-1,
382,2024.09.27,382,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,4N NS+1,460,-1,They missed sacrifice,-1,
383,2024.09.27,383,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,1N NS+1,120,10,We overbid - undoubled,+1,
384,2024.09.27,384,EPBot1,EPBot3,EPBot2,EPBot4,2S E =,-110,0.00%,1H E+2,-140,1,Par was bid,+1,
385,2024.09.27,385,EPBot1,EPBot3,EPBot2,EPBot4,3D E +1,-130,0.00%,3HX NS-1,-100,-1,We missed sacrifice,-1,
386,2024.09.27,386,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,650,0.00%,4H NS+1,650,0,Par was bid,-,
387,2024.09.27,387,EPBot1,EPBot3,EPBot2,EPBot4,1N S =,90,0.00%,1N NS+1,120,-1,Par was bid,-1,
388,2024.09.27,388,EPBot1,EPBot3,EPBot2,EPBot4,2S S +1,140,0.00%,1S NS+2,140,0,Par was bid,-,
389,2024.09.27,389,EPBot1,EPBot3,EPBot2,EPBot4,5C S -1,-100,0.00%,3SX EW-1,100,-5,We overbid - undoubled,+1,
390,2024.09.27,390,EPBot1,EPBot3,EPBot2,EPBot4,2H S +1,140,0.00%,4DX NS-1,-100,6,They missed partial,-,
391,2024.09.27,391,EPBot1,EPBot3,EPBot2,EPBot4,1N S =,90,0.00%,2H EW,-110,5,They missed partial,-,
392,2024.09.27,392,EPBot1,EPBot3,EPBot2,EPBot4,1N S +1,120,0.00%,1N NS,90,1,Par was bid,+1,
393,2024.09.27,393,EPBot1,EPBot3,EPBot2,EPBot4,3H S =,140,0.00%,4H NS,420,-7,We missed game,-1,
394,2024.09.27,394,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,3N NS+1,630,-1,Par was bid,-1,
395,2024.09.27,395,EPBot1,EPBot3,EPBot2,EPBot4,4S N -1,-50,0.00%,2S NS,110,-4,We overbid - undoubled,+1,
396,2024.09.27,396,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,6DX EW-2,300,8,They missed sacrifice,+1,
397,2024.09.27,397,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,1H NS+2,140,10,We overbid - undoubled,+1,
398,2024.09.27,398,EPBot1,EPBot3,EPBot2,EPBot4,3D E =,-110,0.00%,4S EW+1,-450,8,They missed game,+1,
399,2024.09.27,399,EPBot1,EPBot3,EPBot2,EPBot4,2N S -1,-100,0.00%,2S EW,-110,0,They missed double,-,
400,2024.09.27,400,EPBot1,EPBot3,EPBot2,EPBot4,3D S -1,-50,0.00%,2SX NS-1,-100,2,We overbid - undoubled,+2,
401,2024.09.27,401,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,4DX W-2,300,3,We overbid - undoubled,+1,
402,2024.09.27,402,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,1H NS+2,140,10,We missed partial,+2,
403,2024.09.27,403,EPBot1,EPBot3,EPBot2,EPBot4,4H S -1,-50,0.00%,3N NS+1,430,-10,We missed best contract,-1,
404,2024.09.27,404,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,3N NS+1,630,-1,Par was bid,-1,
405,2024.09.27,405,EPBot1,EPBot3,EPBot2,EPBot4,2N S =,120,0.00%,1D NS+2,110,0,We missed partial,+1,
406,2024.09.27,406,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,450,0.00%,7N NS,1520,-14,We missed grand slam,-2,
407,2024.09.27,407,EPBot1,EPBot3,EPBot2,EPBot4,1N S +1,120,0.00%,1N NS+1,120,0,Par was bid,-,
408,2024.09.27,408,EPBot1,EPBot3,EPBot2,EPBot4,2D S +3,150,0.00%,7D NS,1440,-15,We missed grand slam,-2,
409,2024.09.27,409,EPBot1,EPBot3,EPBot2,EPBot4,3N S +3,490,0.00%,6N NS,990,-11,We missed small slam,-,
410,2024.09.27,410,EPBot1,EPBot3,EPBot2,EPBot4,2S S =,110,0.00%,1H NS+2,140,-1,We missed best contract,-,
411,2024.09.27,411,EPBot1,EPBot3,EPBot2,EPBot4,5D E +1,-420,0.00%,4H EW,-420,0,They missed best contract,-1,
412,2024.09.27,412,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N NS+1,630,0,Par was bid,-,
413,2024.09.27,413,EPBot1,EPBot3,EPBot2,EPBot4,4S N +1,650,0.00%,3N NS+2,660,0,We missed best contract,-,
414,2024.09.27,414,EPBot1,EPBot3,EPBot2,EPBot4,2S E -3,150,0.00%,1H NS+2,140,0,They overbid - undoubled,-,
415,2024.09.27,415,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,650,0.00%,4N NS,630,1,We missed best contract,+1,
416,2024.09.27,416,EPBot1,EPBot3,EPBot2,EPBot4,1N S =,90,0.00%,3C NS+1,130,-1,We missed best contract,-1,
417,2024.09.27,417,EPBot1,EPBot3,EPBot2,EPBot4,2N S +1,150,0.00%,3D NS+1,130,1,We missed best contract,+1,
418,2024.09.27,418,EPBot1,EPBot3,EPBot2,EPBot4,5S S +1,680,0.00%,7N NS,2220,-17,We missed grand slam,-1,
419,2024.09.27,419,EPBot1,EPBot3,EPBot2,EPBot4,4C N =,130,0.00%,2H NS+1,140,0,We missed best contract,-,
420,2024.09.27,420,EPBot1,EPBot3,EPBot2,EPBot4,5C S =,600,0.00%,3N NS+1,630,-1,We missed best contract,-,
421,2024.09.27,421,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,4N NS+1,660,0,We missed best contract,+1,
422,2024.09.27,422,EPBot1,EPBot3,EPBot2,EPBot4,2N S =,120,0.00%,1H NS+1,110,0,We overbid - undoubled,+1,
423,2024.09.27,423,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,3N NS+1,630,-1,Par was bid,-1,
424,2024.09.27,424,EPBot1,EPBot3,EPBot2,EPBot4,2HX E -2,300,0.00%,2C S,90,5,They overbid - doubled,+1,
425,2024.09.27,425,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,2H NS+1,140,7,We missed partial,+2,
426,2024.09.27,426,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,6S NS,1430,-13,We missed small slam,-1,
427,2024.09.27,427,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,4S NS,420,0,Par was bid,-,
428,2024.09.27,428,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,620,0.00%,4H NS+1,650,-1,Par was bid,-1,
429,2024.09.27,429,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,650,0.00%,1H NS+2,140,11,We overbid - undoubled,+2,
430,2024.09.27,430,EPBot1,EPBot3,EPBot2,EPBot4,2H E -1,50,0.00%,3SX EW-1,100,-2,We missed partial,-,
431,2024.09.27,431,EPBot1,EPBot3,EPBot2,EPBot4,2D W =,-90,0.00%,3H NS,140,-6,We missed partial,-,
432,2024.09.27,432,EPBot1,EPBot3,EPBot2,EPBot4,3D S =,110,0.00%,2D NS,90,1,We overbid - undoubled,+1,
433,2024.09.27,433,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,420,0.00%,4H NS,420,0,Par was bid,-,
434,2024.09.27,434,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,620,0.00%,4SX EW-2,300,8,They missed sacrifice,-,
435,2024.09.27,435,EPBot1,EPBot3,EPBot2,EPBot4,2N S =,120,0.00%,3N NS+2,460,-8,We missed game,-3,
436,2024.09.27,436,EPBot1,EPBot3,EPBot2,EPBot4,6H S =,1430,0.00%,6H NS,1430,0,Par was bid,-,
437,2024.09.27,437,EPBot1,EPBot3,EPBot2,EPBot4,1N S =,90,0.00%,2S EW,-110,5,They missed partial,-,
438,2024.09.27,438,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,4H NS,420,1,Par was bid,+1,
439,2024.09.27,439,EPBot1,EPBot3,EPBot2,EPBot4,3S N +2,200,0.00%,4S NS+1,650,-10,We missed game,-,
440,2024.09.27,440,EPBot1,EPBot3,EPBot2,EPBot4,3D E =,-110,0.00%,3N EW+1,-430,8,They missed game,-,
441,2024.09.27,441,EPBot1,EPBot3,EPBot2,EPBot4,1N S -2,-100,0.00%,2S E,-110,0,They missed partial,-1,
442,2024.09.27,442,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,4N NS,630,-1,They missed sacrifice,-1,
443,2024.09.27,443,EPBot1,EPBot3,EPBot2,EPBot4,2S E +2,-170,0.00%,4S EW,-420,6,They missed game,-,
444,2024.09.27,444,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,4H NS+1,650,0,Par was bid,-,
445,2024.09.27,445,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,620,0.00%,4H NS,620,0,Par was bid,-,
446,2024.09.27,446,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,4CX EW-1,100,8,We overbid - undoubled,+1,
447,2024.09.27,447,EPBot1,EPBot3,EPBot2,EPBot4,2H S -1,-100,0.00%,2NX EW-1,100,-5,They missed sacrifice,-1,
448,2024.09.27,448,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,450,0.00%,4S NS,420,1,Par was bid,+1,
449,2024.09.27,449,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,3N NS+1,430,-1,Par was bid,-1,
450,2024.09.27,450,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-100,0.00%,4H NS+1,650,-13,We missed game,-,
451,2024.09.27,451,EPBot1,EPBot3,EPBot2,EPBot4,5D N =,400,0.00%,3D NS,110,7,We overbid - undoubled,+2,
452,2024.09.27,452,EPBot1,EPBot3,EPBot2,EPBot4,6H N =,1430,0.00%,6SX EW-5,1400,1,They missed sacrifice,-,
453,2024.09.27,453,EPBot1,EPBot3,EPBot2,EPBot4,1N S -1,-100,0.00%,3D EW,-110,0,They missed double,-,
454,2024.09.27,454,EPBot1,EPBot3,EPBot2,EPBot4,3H S =,140,0.00%,3H NS,140,0,Par was bid,-,
455,2024.09.27,455,EPBot1,EPBot3,EPBot2,EPBot4,1N S =,90,0.00%,1H EW+2,-140,6,We overbid - undoubled,+2,
456,2024.09.27,456,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,3N NS+2,460,-2,Par was bid,-2,
457,2024.09.27,457,EPBot1,EPBot3,EPBot2,EPBot4,4S S +2,480,0.00%,6S NS,980,-11,We missed small slam,-,
458,2024.09.27,458,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-100,0.00%,3N NS,600,-12,Par was bid,-1,
459,2024.09.27,459,EPBot1,EPBot3,EPBot2,EPBot4,1N S -2,-100,0.00%,4S EW,-420,8,They missed double,+1,
460,2024.09.27,460,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-100,0.00%,4H NS+1,650,-13,We missed game,-,
461,2024.09.27,461,EPBot1,EPBot3,EPBot2,EPBot4,2CX E -2,500,0.00%,3N NS,600,-3,We missed game,-,
462,2024.09.27,462,EPBot1,EPBot3,EPBot2,EPBot4,3S E =,-140,0.00%,3N NS,400,-11,We missed double,-3,
463,2024.09.27,463,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-100,0.00%,4HX EW-1,100,-5,We missed partial,-,
464,2024.09.27,464,EPBot1,EPBot3,EPBot2,EPBot4,2H S -1,-50,0.00%,2NX NS-1,-100,2,They missed double,+1,
465,2024.09.27,465,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,3N NS+2,460,0,We missed best contract,-,
466,2024.09.27,466,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,620,0.00%,4S NS+1,650,-1,Par was bid,-1,
467,2024.09.27,467,EPBot1,EPBot3,EPBot2,EPBot4,4H N +1,450,0.00%,4H NS+1,450,0,Par was bid,-,
468,2024.09.27,468,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,3N NS+1,630,-1,Par was bid,-1,
469,2024.09.27,469,EPBot1,EPBot3,EPBot2,EPBot4,1N S -1,-100,0.00%,3SX EW-1,100,-5,We missed partial,-,
470,2024.09.27,470,EPBot1,EPBot3,EPBot2,EPBot4,1N S -1,-50,0.00%,1N EW+1,-120,2,They missed double,+1,
471,2024.09.27,471,EPBot1,EPBot3,EPBot2,EPBot4,3D E +1,-130,0.00%,4S NS,620,-13,We missed game,-2,
472,2024.09.27,472,EPBot1,EPBot3,EPBot2,EPBot4,2S S +1,140,0.00%,4DX EW-1,100,1,They missed partial,-,
473,2024.09.27,473,EPBot1,EPBot3,EPBot2,EPBot4,1N S -1,-50,0.00%,3D E,-110,2,They missed double,+1,
474,2024.09.27,474,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,620,0.00%,2H NS+1,140,10,We overbid - undoubled,+1,
475,2024.09.27,475,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,4H NS+1,450,0,Par was bid,-,
476,2024.09.27,476,EPBot1,EPBot3,EPBot2,EPBot4,1N S -1,-100,0.00%,4H EW,-420,8,They missed double,+1,
477,2024.09.27,477,EPBot1,EPBot3,EPBot2,EPBot4,4D W =,-130,0.00%,5D EW,-600,10,They missed game,+1,
478,2024.09.27,478,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,430,0.00%,3N NS,400,1,Par was bid,+1,
479,2024.09.27,479,EPBot1,EPBot3,EPBot2,EPBot4,3C N +1,130,0.00%,3D EW,-110,6,They missed partial,+1,
480,2024.09.27,480,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-50,0.00%,1S NS+2,140,-5,We overbid - undoubled,-,
481,2024.09.27,481,EPBot1,EPBot3,EPBot2,EPBot4,3D E +1,-130,0.00%,5CX N-2,-300,5,They missed game,-,
482,2024.09.27,482,EPBot1,EPBot3,EPBot2,EPBot4,1N S -1,-100,0.00%,3N EW,-400,7,They missed double,+2,
483,2024.09.27,483,EPBot1,EPBot3,EPBot2,EPBot4,3N S -3,-150,0.00%,2H NS+1,140,-7,We overbid - undoubled,-1,
484,2024.09.27,484,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,650,0.00%,3N NS+2,660,0,We missed best contract,-,
485,2024.09.27,485,EPBot1,EPBot3,EPBot2,EPBot4,7HX N -1,-200,0.00%,7SX EW-3,500,-12,We overbid - doubled,-,
486,2024.09.27,486,EPBot1,EPBot3,EPBot2,EPBot4,4S S =,420,0.00%,4S NS,420,0,Par was bid,-,
487,2024.09.27,487,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,3N NS+1,630,1,We missed best contract,+1,
488,2024.09.27,488,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,400,0.00%,4S N,420,-1,We missed game,+1,
489,2024.09.27,489,EPBot1,EPBot3,EPBot2,EPBot4,3CX E -3,800,0.00%,2S E,-110,14,They missed partial,+1,
490,2024.09.27,490,EPBot1,EPBot3,EPBot2,EPBot4,2S S +1,140,0.00%,2S NS+1,140,0,Par was bid,-,
491,2024.09.27,491,EPBot1,EPBot3,EPBot2,EPBot4,3N S -1,-50,0.00%,4HX EW-1,100,-4,We missed partial,-,
492,2024.09.27,492,EPBot1,EPBot3,EPBot2,EPBot4,3N S =,600,0.00%,1N NS+1,120,10,We overbid - undoubled,+1,
493,2024.09.27,493,EPBot1,EPBot3,EPBot2,EPBot4,2S E -1,100,0.00%,2D EW+1,-110,5,Par was bid,+1,
494,2024.09.27,494,EPBot1,EPBot3,EPBot2,EPBot4,4H S =,420,0.00%,2H NS+1,140,7,We overbid - undoubled,+1,
495,2024.09.27,495,EPBot1,EPBot3,EPBot2,EPBot4,4H N =,620,0.00%,6H NS,1430,-13,We missed small slam,-2,
496,2024.09.27,496,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,450,0.00%,4S NS+1,450,0,Par was bid,-,
497,2024.09.27,497,EPBot1,EPBot3,EPBot2,EPBot4,4H S +1,450,0.00%,3N NS+1,430,1,We missed best contract,+1,
498,2024.09.27,498,EPBot1,EPBot3,EPBot2,EPBot4,3N S +1,630,0.00%,3N S+1,630,0,Par was bid,-,
499,2024.09.27,499,EPBot1,EPBot3,EPBot2,EPBot4,2H W +2,-170,0.00%,4CX NS-1,-100,-2,We missed partial,-1,
500,2024.09.27,500,EPBot1,EPBot3,EPBot2,EPBot4,4S S +1,650,0.00%,4H NS,620,1,Par was bid,+1,
